"","Eatery.Name","Hour","X15.Minutes","Business.Date","Transactions"
"5354","Trillium",13,"45-59","11/13/2023",21
"5355","Trillium",14,"00-14","11/13/2023",13
"5356","Trillium",14,"00-14","11/13/2023",2
"5357","Trillium",14,"00-14","11/13/2023",22
"5358","Trillium",14,"15-29","11/13/2023",26
"5359","Trillium",14,"15-29","11/13/2023",2
"5360","Trillium",14,"15-29","11/13/2023",44
"5361","Trillium",14,"30-44","11/13/2023",27
"5362","Trillium",14,"30-44","11/13/2023",1
"5363","Trillium",14,"30-44","11/13/2023",33
"5364","Trillium",14,"45-59","11/13/2023",34
"5365","Trillium",14,"45-59","11/13/2023",51
"5366","Trillium",15,"00-14","11/13/2023",6
"5367","Trillium",15,"00-14","11/13/2023",1
"5368","Trillium",15,"00-14","11/13/2023",3
"5369","Trillium",7,"45-59","11/14/2023",1
"5370","Trillium",8,"00-14","11/14/2023",5
"5371","Trillium",8,"00-14","11/14/2023",11
"5372","Trillium",8,"15-29","11/14/2023",18
"5373","Trillium",8,"15-29","11/14/2023",1
"5374","Trillium",8,"15-29","11/14/2023",2
"5375","Trillium",8,"15-29","11/14/2023",12
"5376","Trillium",8,"30-44","11/14/2023",9
"5377","Trillium",8,"30-44","11/14/2023",2
"5378","Trillium",8,"30-44","11/14/2023",11
"5379","Trillium",8,"45-59","11/14/2023",15
"5380","Trillium",8,"45-59","11/14/2023",2
"5381","Trillium",8,"45-59","11/14/2023",1
"5382","Trillium",8,"45-59","11/14/2023",17
"5383","Trillium",9,"00-14","11/14/2023",3
"5384","Trillium",9,"00-14","11/14/2023",5
"5385","Trillium",9,"00-14","11/14/2023",1
"5386","Trillium",9,"00-14","11/14/2023",22
"5387","Trillium",9,"15-29","11/14/2023",10
"5388","Trillium",9,"15-29","11/14/2023",1
"5389","Trillium",9,"15-29","11/14/2023",10
"5390","Trillium",9,"30-44","11/14/2023",10
"5391","Trillium",9,"30-44","11/14/2023",19
"5392","Trillium",9,"45-59","11/14/2023",22
"5393","Trillium",9,"45-59","11/14/2023",2
"5394","Trillium",9,"45-59","11/14/2023",21
"5395","Trillium",10,"00-14","11/14/2023",22
"5396","Trillium",10,"00-14","11/14/2023",1
"5397","Trillium",10,"00-14","11/14/2023",1
"5398","Trillium",10,"00-14","11/14/2023",37
"5399","Trillium",10,"15-29","11/14/2023",12
"5400","Trillium",10,"15-29","11/14/2023",2
"5401","Trillium",10,"15-29","11/14/2023",1
"5402","Trillium",10,"15-29","11/14/2023",11
"5403","Trillium",10,"30-44","11/14/2023",2
"5404","Trillium",10,"30-44","11/14/2023",4
"5405","Trillium",10,"45-59","11/14/2023",7
"5406","Trillium",10,"45-59","11/14/2023",1
"5407","Trillium",10,"45-59","11/14/2023",8
"5408","Trillium",11,"00-14","11/14/2023",29
"5409","Trillium",11,"00-14","11/14/2023",1
"5410","Trillium",11,"00-14","11/14/2023",58
"5411","Trillium",11,"15-29","11/14/2023",30
"5412","Trillium",11,"15-29","11/14/2023",2
"5413","Trillium",11,"15-29","11/14/2023",1
"5414","Trillium",11,"15-29","11/14/2023",48
"5415","Trillium",11,"30-44","11/14/2023",67
"5416","Trillium",11,"30-44","11/14/2023",6
"5417","Trillium",11,"30-44","11/14/2023",112
"5418","Trillium",11,"45-59","11/14/2023",49
"5419","Trillium",11,"45-59","11/14/2023",2
"5420","Trillium",11,"45-59","11/14/2023",9
"5421","Trillium",11,"45-59","11/14/2023",52
"5422","Trillium",12,"00-14","11/14/2023",39
"5423","Trillium",12,"00-14","11/14/2023",9
"5424","Trillium",12,"00-14","11/14/2023",50
"5425","Trillium",12,"15-29","11/14/2023",48
"5426","Trillium",12,"15-29","11/14/2023",4
"5427","Trillium",12,"15-29","11/14/2023",10
"5428","Trillium",12,"15-29","11/14/2023",54
"5429","Trillium",12,"30-44","11/14/2023",45
"5430","Trillium",12,"30-44","11/14/2023",1
"5431","Trillium",12,"30-44","11/14/2023",14
"5432","Trillium",12,"30-44","11/14/2023",55
"5433","Trillium",12,"45-59","11/14/2023",50
"5434","Trillium",12,"45-59","11/14/2023",2
"5435","Trillium",12,"45-59","11/14/2023",5
"5436","Trillium",12,"45-59","11/14/2023",61
"5437","Trillium",13,"00-14","11/14/2023",90
"5438","Trillium",13,"00-14","11/14/2023",2
"5439","Trillium",13,"00-14","11/14/2023",7
"5440","Trillium",13,"00-14","11/14/2023",109
"5441","Trillium",13,"15-29","11/14/2023",42
"5442","Trillium",13,"15-29","11/14/2023",2
"5443","Trillium",13,"15-29","11/14/2023",4
"5444","Trillium",13,"15-29","11/14/2023",63
"5445","Trillium",13,"30-44","11/14/2023",20
"5446","Trillium",13,"30-44","11/14/2023",1
"5447","Trillium",13,"30-44","11/14/2023",5
"5448","Trillium",13,"30-44","11/14/2023",20
"5449","Trillium",13,"45-59","11/14/2023",22
"5450","Trillium",13,"45-59","11/14/2023",2
"5451","Trillium",13,"45-59","11/14/2023",2
"5452","Trillium",13,"45-59","11/14/2023",15
"5453","Trillium",14,"00-14","11/14/2023",24
"5454","Trillium",14,"00-14","11/14/2023",2
"5455","Trillium",14,"00-14","11/14/2023",20
"5456","Trillium",14,"15-29","11/14/2023",25
"5457","Trillium",14,"15-29","11/14/2023",2
"5458","Trillium",14,"15-29","11/14/2023",2
"5459","Trillium",14,"15-29","11/14/2023",30
"5460","Trillium",14,"30-44","11/14/2023",19
"5461","Trillium",14,"30-44","11/14/2023",1
"5462","Trillium",14,"30-44","11/14/2023",25
"5463","Trillium",14,"45-59","11/14/2023",33
"5464","Trillium",14,"45-59","11/14/2023",1
"5465","Trillium",14,"45-59","11/14/2023",28
"5466","Trillium",15,"00-14","11/14/2023",1
"5467","Trillium",7,"30-44","11/15/2023",1
"5468","Trillium",8,"00-14","11/15/2023",8
"5469","Trillium",8,"00-14","11/15/2023",1
"5470","Trillium",8,"00-14","11/15/2023",5
"5471","Trillium",8,"15-29","11/15/2023",6
"5472","Trillium",8,"15-29","11/15/2023",1
"5473","Trillium",8,"15-29","11/15/2023",2
"5474","Trillium",8,"15-29","11/15/2023",16
"5475","Trillium",8,"30-44","11/15/2023",4
"5476","Trillium",8,"30-44","11/15/2023",2
"5477","Trillium",8,"30-44","11/15/2023",10
"5478","Trillium",8,"45-59","11/15/2023",12
"5479","Trillium",8,"45-59","11/15/2023",2
"5480","Trillium",8,"45-59","11/15/2023",4
"5481","Trillium",9,"00-14","11/15/2023",9
"5482","Trillium",9,"00-14","11/15/2023",2
"5483","Trillium",9,"00-14","11/15/2023",2
"5484","Trillium",9,"00-14","11/15/2023",8
"5485","Trillium",9,"15-29","11/15/2023",8
"5486","Trillium",9,"15-29","11/15/2023",8
"5487","Trillium",9,"30-44","11/15/2023",4
"5488","Trillium",9,"30-44","11/15/2023",1
"5489","Trillium",9,"30-44","11/15/2023",10
"5490","Trillium",9,"45-59","11/15/2023",16
"5491","Trillium",9,"45-59","11/15/2023",1
"5492","Trillium",9,"45-59","11/15/2023",18
"5493","Trillium",10,"00-14","11/15/2023",20
"5494","Trillium",10,"00-14","11/15/2023",30
"5495","Trillium",10,"15-29","11/15/2023",14
"5496","Trillium",10,"15-29","11/15/2023",12
"5497","Trillium",10,"30-44","11/15/2023",5
"5498","Trillium",10,"30-44","11/15/2023",5
"5499","Trillium",10,"45-59","11/15/2023",6
"5500","Trillium",10,"45-59","11/15/2023",5
"5501","Trillium",11,"00-14","11/15/2023",1
"5502","Trillium",11,"00-14","11/15/2023",51
"5503","Trillium",11,"00-14","11/15/2023",4
"5504","Trillium",11,"00-14","11/15/2023",89
"5505","Trillium",11,"15-29","11/15/2023",38
"5506","Trillium",11,"15-29","11/15/2023",1
"5507","Trillium",11,"15-29","11/15/2023",1
"5508","Trillium",11,"15-29","11/15/2023",68
"5509","Trillium",11,"30-44","11/15/2023",36
"5510","Trillium",11,"30-44","11/15/2023",5
"5511","Trillium",11,"30-44","11/15/2023",50
"5512","Trillium",11,"45-59","11/15/2023",32
"5513","Trillium",11,"45-59","11/15/2023",11
"5514","Trillium",11,"45-59","11/15/2023",29
"5515","Trillium",12,"00-14","11/15/2023",3
"5516","Trillium",12,"00-14","11/15/2023",69
"5517","Trillium",12,"00-14","11/15/2023",9
"5518","Trillium",12,"00-14","11/15/2023",69
"5519","Trillium",12,"15-29","11/15/2023",69
"5520","Trillium",12,"15-29","11/15/2023",1
"5521","Trillium",12,"15-29","11/15/2023",10
"5522","Trillium",12,"15-29","11/15/2023",85
"5523","Trillium",12,"30-44","11/15/2023",58
"5524","Trillium",12,"30-44","11/15/2023",10
"5525","Trillium",12,"30-44","11/15/2023",47
"5526","Trillium",12,"45-59","11/15/2023",26
"5527","Trillium",12,"45-59","11/15/2023",2
"5528","Trillium",12,"45-59","11/15/2023",2
"5529","Trillium",12,"45-59","11/15/2023",32
"5530","Trillium",13,"00-14","11/15/2023",77
"5531","Trillium",13,"00-14","11/15/2023",4
"5532","Trillium",13,"00-14","11/15/2023",4
"5533","Trillium",13,"00-14","11/15/2023",68
"5534","Trillium",13,"15-29","11/15/2023",79
"5535","Trillium",13,"15-29","11/15/2023",2
"5536","Trillium",13,"15-29","11/15/2023",4
"5537","Trillium",13,"15-29","11/15/2023",82
"5538","Trillium",13,"30-44","11/15/2023",31
"5539","Trillium",13,"30-44","11/15/2023",8
"5540","Trillium",13,"30-44","11/15/2023",30
"5541","Trillium",13,"45-59","11/15/2023",23
"5542","Trillium",13,"45-59","11/15/2023",30
"5543","Trillium",14,"00-14","11/15/2023",16
"5544","Trillium",14,"00-14","11/15/2023",2
"5545","Trillium",14,"00-14","11/15/2023",23
"5546","Trillium",14,"15-29","11/15/2023",25
"5547","Trillium",14,"15-29","11/15/2023",38
"5548","Trillium",14,"30-44","11/15/2023",1
"5549","Trillium",14,"30-44","11/15/2023",20
"5550","Trillium",14,"30-44","11/15/2023",2
"5551","Trillium",14,"30-44","11/15/2023",35
"5552","Trillium",14,"45-59","11/15/2023",35
"5553","Trillium",14,"45-59","11/15/2023",2
"5554","Trillium",14,"45-59","11/15/2023",29
"5555","Trillium",15,"00-14","11/15/2023",4
"5556","Trillium",15,"00-14","11/15/2023",1
"5557","Trillium",8,"00-14","11/16/2023",5
"5558","Trillium",8,"00-14","11/16/2023",1
"5559","Trillium",8,"00-14","11/16/2023",6
"5560","Trillium",8,"15-29","11/16/2023",9
"5561","Trillium",8,"15-29","11/16/2023",2
"5562","Trillium",8,"15-29","11/16/2023",9
"5563","Trillium",8,"30-44","11/16/2023",7
"5564","Trillium",8,"30-44","11/16/2023",1
"5565","Trillium",8,"30-44","11/16/2023",1
"5566","Trillium",8,"30-44","11/16/2023",12
"5567","Trillium",8,"45-59","11/16/2023",1
"5568","Trillium",8,"45-59","11/16/2023",12
"5569","Trillium",8,"45-59","11/16/2023",3
"5570","Trillium",8,"45-59","11/16/2023",16
"5571","Trillium",9,"00-14","11/16/2023",1
"5572","Trillium",9,"00-14","11/16/2023",16
"5573","Trillium",9,"00-14","11/16/2023",1
"5574","Trillium",9,"00-14","11/16/2023",19
"5575","Trillium",9,"15-29","11/16/2023",8
"5576","Trillium",9,"15-29","11/16/2023",15
"5577","Trillium",9,"30-44","11/16/2023",16
"5578","Trillium",9,"30-44","11/16/2023",3
"5579","Trillium",9,"30-44","11/16/2023",16
"5580","Trillium",9,"45-59","11/16/2023",18
"5581","Trillium",9,"45-59","11/16/2023",1
"5582","Trillium",9,"45-59","11/16/2023",14
"5583","Trillium",10,"00-14","11/16/2023",28
"5584","Trillium",10,"00-14","11/16/2023",2
"5585","Trillium",10,"00-14","11/16/2023",1
"5586","Trillium",10,"00-14","11/16/2023",29
"5587","Trillium",10,"15-29","11/16/2023",7
"5588","Trillium",10,"15-29","11/16/2023",1
"5589","Trillium",10,"15-29","11/16/2023",14
"5590","Trillium",10,"30-44","11/16/2023",6
"5591","Trillium",10,"30-44","11/16/2023",1
"5592","Trillium",10,"30-44","11/16/2023",5
"5593","Trillium",10,"45-59","11/16/2023",3
"5594","Trillium",10,"45-59","11/16/2023",9
"5595","Trillium",11,"00-14","11/16/2023",24
"5596","Trillium",11,"00-14","11/16/2023",1
"5597","Trillium",11,"00-14","11/16/2023",3
"5598","Trillium",11,"00-14","11/16/2023",29
"5599","Trillium",11,"15-29","11/16/2023",39
"5600","Trillium",11,"15-29","11/16/2023",3
"5601","Trillium",11,"15-29","11/16/2023",1
"5602","Trillium",11,"15-29","11/16/2023",65
"5603","Trillium",11,"30-44","11/16/2023",68
"5604","Trillium",11,"30-44","11/16/2023",1
"5605","Trillium",11,"30-44","11/16/2023",6
"5606","Trillium",11,"30-44","11/16/2023",100
"5607","Trillium",11,"45-59","11/16/2023",41
"5608","Trillium",11,"45-59","11/16/2023",1
"5609","Trillium",11,"45-59","11/16/2023",7
"5610","Trillium",11,"45-59","11/16/2023",49
"5611","Trillium",12,"00-14","11/16/2023",40
"5612","Trillium",12,"00-14","11/16/2023",2
"5613","Trillium",12,"00-14","11/16/2023",15
"5614","Trillium",12,"00-14","11/16/2023",46
"5615","Trillium",12,"15-29","11/16/2023",49
"5616","Trillium",12,"15-29","11/16/2023",2
"5617","Trillium",12,"15-29","11/16/2023",6
"5618","Trillium",12,"15-29","11/16/2023",66
"5619","Trillium",12,"30-44","11/16/2023",51
"5620","Trillium",12,"30-44","11/16/2023",10
"5621","Trillium",12,"30-44","11/16/2023",44
"5622","Trillium",12,"45-59","11/16/2023",55
"5623","Trillium",12,"45-59","11/16/2023",2
"5624","Trillium",12,"45-59","11/16/2023",3
"5625","Trillium",12,"45-59","11/16/2023",76
"5626","Trillium",13,"00-14","11/16/2023",82
"5627","Trillium",13,"00-14","11/16/2023",4
"5628","Trillium",13,"00-14","11/16/2023",11
"5629","Trillium",13,"00-14","11/16/2023",102
"5630","Trillium",13,"15-29","11/16/2023",47
"5631","Trillium",13,"15-29","11/16/2023",2
"5632","Trillium",13,"15-29","11/16/2023",5
"5633","Trillium",13,"15-29","11/16/2023",48
"5634","Trillium",13,"30-44","11/16/2023",1
"5635","Trillium",13,"30-44","11/16/2023",28
"5636","Trillium",13,"30-44","11/16/2023",3
"5637","Trillium",13,"30-44","11/16/2023",4
"5638","Trillium",13,"30-44","11/16/2023",33
"5639","Trillium",13,"45-59","11/16/2023",13
"5640","Trillium",13,"45-59","11/16/2023",2
"5641","Trillium",13,"45-59","11/16/2023",3
"5642","Trillium",13,"45-59","11/16/2023",21
"5643","Trillium",14,"00-14","11/16/2023",18
"5644","Trillium",14,"00-14","11/16/2023",1
"5645","Trillium",14,"00-14","11/16/2023",3
"5646","Trillium",14,"00-14","11/16/2023",11
"5647","Trillium",14,"15-29","11/16/2023",17
"5648","Trillium",14,"15-29","11/16/2023",3
"5649","Trillium",14,"15-29","11/16/2023",30
"5650","Trillium",14,"30-44","11/16/2023",21
"5651","Trillium",14,"30-44","11/16/2023",1
"5652","Trillium",14,"30-44","11/16/2023",26
"5653","Trillium",14,"45-59","11/16/2023",23
"5654","Trillium",14,"45-59","11/16/2023",1
"5655","Trillium",14,"45-59","11/16/2023",14
"5656","Trillium",15,"00-14","11/16/2023",3
"5657","Trillium",15,"00-14","11/16/2023",1
"5658","Trillium",15,"00-14","11/16/2023",5
"5659","Trillium",8,"00-14","11/17/2023",5
"5660","Trillium",8,"00-14","11/17/2023",1
"5661","Trillium",8,"15-29","11/17/2023",4
"5662","Trillium",8,"15-29","11/17/2023",2
"5663","Trillium",8,"15-29","11/17/2023",5
"5664","Trillium",8,"30-44","11/17/2023",7
"5665","Trillium",8,"30-44","11/17/2023",2
"5666","Trillium",8,"30-44","11/17/2023",8
"5667","Trillium",8,"45-59","11/17/2023",17
"5668","Trillium",8,"45-59","11/17/2023",5
"5669","Trillium",8,"45-59","11/17/2023",5
"5670","Trillium",9,"00-14","11/17/2023",1
"5671","Trillium",9,"00-14","11/17/2023",10
"5672","Trillium",9,"00-14","11/17/2023",1
"5673","Trillium",9,"00-14","11/17/2023",3
"5674","Trillium",9,"00-14","11/17/2023",11
"5675","Trillium",9,"15-29","11/17/2023",10
"5676","Trillium",9,"15-29","11/17/2023",6
"5677","Trillium",9,"15-29","11/17/2023",10
"5678","Trillium",9,"30-44","11/17/2023",14
"5679","Trillium",9,"30-44","11/17/2023",14
"5680","Trillium",9,"45-59","11/17/2023",21
"5681","Trillium",9,"45-59","11/17/2023",1
"5682","Trillium",9,"45-59","11/17/2023",15
"5683","Trillium",10,"00-14","11/17/2023",14
"5684","Trillium",10,"00-14","11/17/2023",22
"5685","Trillium",10,"15-29","11/17/2023",5
"5686","Trillium",10,"15-29","11/17/2023",10
"5687","Trillium",10,"30-44","11/17/2023",4
"5688","Trillium",10,"30-44","11/17/2023",1
"5689","Trillium",10,"30-44","11/17/2023",3
"5690","Trillium",10,"45-59","11/17/2023",8
"5691","Trillium",10,"45-59","11/17/2023",11
"5692","Trillium",11,"00-14","11/17/2023",1
"5693","Trillium",11,"00-14","11/17/2023",43
"5694","Trillium",11,"00-14","11/17/2023",4
"5695","Trillium",11,"00-14","11/17/2023",59
"5696","Trillium",11,"15-29","11/17/2023",28
"5697","Trillium",11,"15-29","11/17/2023",4
"5698","Trillium",11,"15-29","11/17/2023",31
"5699","Trillium",11,"30-44","11/17/2023",27
"5700","Trillium",11,"30-44","11/17/2023",2
"5701","Trillium",11,"30-44","11/17/2023",2
"5702","Trillium",11,"30-44","11/17/2023",23
"5703","Trillium",11,"45-59","11/17/2023",29
"5704","Trillium",11,"45-59","11/17/2023",8
"5705","Trillium",11,"45-59","11/17/2023",24
"5706","Trillium",12,"00-14","11/17/2023",2
"5707","Trillium",12,"00-14","11/17/2023",39
"5708","Trillium",12,"00-14","11/17/2023",6
"5709","Trillium",12,"00-14","11/17/2023",63
"5710","Trillium",12,"15-29","11/17/2023",51
"5711","Trillium",12,"15-29","11/17/2023",4
"5712","Trillium",12,"15-29","11/17/2023",14
"5713","Trillium",12,"15-29","11/17/2023",75
"5714","Trillium",12,"30-44","11/17/2023",40
"5715","Trillium",12,"30-44","11/17/2023",1
"5716","Trillium",12,"30-44","11/17/2023",8
"5717","Trillium",12,"30-44","11/17/2023",22
"5718","Trillium",12,"45-59","11/17/2023",1
"5719","Trillium",12,"45-59","11/17/2023",33
"5720","Trillium",12,"45-59","11/17/2023",1
"5721","Trillium",12,"45-59","11/17/2023",2
"5722","Trillium",12,"45-59","11/17/2023",20
"5723","Trillium",13,"00-14","11/17/2023",35
"5724","Trillium",13,"00-14","11/17/2023",3
"5725","Trillium",13,"00-14","11/17/2023",24
"5726","Trillium",13,"15-29","11/17/2023",34
"5727","Trillium",13,"15-29","11/17/2023",4
"5728","Trillium",13,"15-29","11/17/2023",4
"5729","Trillium",13,"15-29","11/17/2023",57
"5730","Trillium",13,"30-44","11/17/2023",29
"5731","Trillium",13,"30-44","11/17/2023",2
"5732","Trillium",13,"30-44","11/17/2023",33
"5733","Trillium",13,"45-59","11/17/2023",12
"5734","Trillium",13,"45-59","11/17/2023",1
"5735","Trillium",13,"45-59","11/17/2023",4
"5736","Trillium",13,"45-59","11/17/2023",9
"5737","Trillium",14,"00-14","11/17/2023",5
"5738","Trillium",14,"00-14","11/17/2023",12
"5739","Trillium",7,"15-29","11/18/2023",1
"5740","Trillium",8,"00-14","11/18/2023",1
"5741","Trillium",8,"15-29","11/18/2023",4
"5742","Trillium",8,"15-29","11/18/2023",3
"5743","Trillium",8,"30-44","11/18/2023",1
"5744","Trillium",8,"30-44","11/18/2023",1
"5745","Trillium",8,"30-44","11/18/2023",1
"5746","Trillium",8,"45-59","11/18/2023",1
"5747","Trillium",8,"45-59","11/18/2023",1
"5748","Trillium",9,"00-14","11/18/2023",2
"5749","Trillium",9,"00-14","11/18/2023",4
"5750","Trillium",9,"15-29","11/18/2023",1
"5751","Trillium",9,"15-29","11/18/2023",6
"5752","Trillium",9,"30-44","11/18/2023",1
"5753","Trillium",9,"30-44","11/18/2023",3
"5754","Trillium",9,"30-44","11/18/2023",2
"5755","Trillium",9,"45-59","11/18/2023",6
"5756","Trillium",9,"45-59","11/18/2023",2
"5757","Trillium",9,"45-59","11/18/2023",2
"5758","Trillium",10,"00-14","11/18/2023",4
"5759","Trillium",10,"00-14","11/18/2023",3
"5760","Trillium",10,"15-29","11/18/2023",1
"5761","Trillium",10,"15-29","11/18/2023",1
"5762","Trillium",10,"15-29","11/18/2023",2
"5763","Trillium",10,"30-44","11/18/2023",2
"5764","Trillium",10,"30-44","11/18/2023",1
"5765","Trillium",10,"45-59","11/18/2023",10
"5766","Trillium",10,"45-59","11/18/2023",3
"5767","Trillium",10,"45-59","11/18/2023",2
"5768","Trillium",11,"00-14","11/18/2023",23
"5769","Trillium",11,"00-14","11/18/2023",18
"5770","Trillium",11,"15-29","11/18/2023",38
"5771","Trillium",11,"15-29","11/18/2023",33
"5772","Trillium",11,"15-29","11/18/2023",1
"5773","Trillium",11,"30-44","11/18/2023",34
"5774","Trillium",11,"30-44","11/18/2023",25
"5775","Trillium",11,"30-44","11/18/2023",1
"5776","Trillium",11,"30-44","11/18/2023",3
"5777","Trillium",11,"45-59","11/18/2023",44
"5778","Trillium",11,"45-59","11/18/2023",41
"5779","Trillium",11,"45-59","11/18/2023",9
"5780","Trillium",12,"00-14","11/18/2023",22
"5781","Trillium",12,"00-14","11/18/2023",21
"5782","Trillium",12,"00-14","11/18/2023",1
"5783","Trillium",12,"15-29","11/18/2023",10
"5784","Trillium",12,"15-29","11/18/2023",10
"5785","Trillium",12,"15-29","11/18/2023",8
"5786","Trillium",12,"30-44","11/18/2023",5
"5787","Trillium",12,"30-44","11/18/2023",1
"5788","Trillium",12,"30-44","11/18/2023",2
"5789","Trillium",12,"45-59","11/18/2023",4
"5790","Trillium",12,"45-59","11/18/2023",16
"5791","Trillium",12,"45-59","11/18/2023",7
"5792","Trillium",13,"00-14","11/18/2023",13
"5793","Trillium",13,"00-14","11/18/2023",8
"5794","Trillium",13,"00-14","11/18/2023",1
"5795","Trillium",13,"00-14","11/18/2023",7
"5796","Trillium",13,"15-29","11/18/2023",9
"5797","Trillium",13,"15-29","11/18/2023",18
"5798","Trillium",13,"15-29","11/18/2023",1
"5799","Trillium",13,"15-29","11/18/2023",2
"5800","Trillium",13,"30-44","11/18/2023",4
"5801","Trillium",13,"30-44","11/18/2023",10
"5802","Trillium",13,"30-44","11/18/2023",3
"5803","Trillium",13,"45-59","11/18/2023",7
"5804","Trillium",13,"45-59","11/18/2023",7
"5805","Trillium",14,"00-14","11/18/2023",1
"5806","Trillium",14,"00-14","11/18/2023",5
"5807","Trillium",14,"00-14","11/18/2023",2
"5808","Trillium",14,"15-29","11/18/2023",11
"5809","Trillium",14,"15-29","11/18/2023",8
"5810","Trillium",14,"15-29","11/18/2023",2
"5811","Trillium",14,"30-44","11/18/2023",14
"5812","Trillium",14,"30-44","11/18/2023",11
"5813","Trillium",14,"30-44","11/18/2023",1
"5814","Trillium",14,"45-59","11/18/2023",1
"5815","Trillium",14,"45-59","11/18/2023",4
"5816","Trillium",14,"45-59","11/18/2023",6
"5817","Trillium",8,"00-14","11/20/2023",3
"5818","Trillium",8,"00-14","11/20/2023",1
"5819","Trillium",8,"00-14","11/20/2023",1
"5820","Trillium",8,"00-14","11/20/2023",1
"5821","Trillium",8,"15-29","11/20/2023",2
"5822","Trillium",8,"15-29","11/20/2023",3
"5823","Trillium",8,"15-29","11/20/2023",4
"5824","Trillium",8,"30-44","11/20/2023",5
"5825","Trillium",8,"30-44","11/20/2023",8
"5826","Trillium",8,"45-59","11/20/2023",16
"5827","Trillium",8,"45-59","11/20/2023",13
"5828","Trillium",9,"00-14","11/20/2023",14
"5829","Trillium",9,"00-14","11/20/2023",2
"5830","Trillium",9,"00-14","11/20/2023",9
"5831","Trillium",9,"15-29","11/20/2023",9
"5832","Trillium",9,"15-29","11/20/2023",1
"5833","Trillium",9,"15-29","11/20/2023",6
"5834","Trillium",9,"30-44","11/20/2023",7
"5835","Trillium",9,"30-44","11/20/2023",11
"5836","Trillium",9,"45-59","11/20/2023",11
"5837","Trillium",9,"45-59","11/20/2023",2
"5838","Trillium",9,"45-59","11/20/2023",2
"5839","Trillium",9,"45-59","11/20/2023",10
"5840","Trillium",10,"00-14","11/20/2023",14
"5841","Trillium",10,"00-14","11/20/2023",1
"5842","Trillium",10,"00-14","11/20/2023",17
"5843","Trillium",10,"15-29","11/20/2023",10
"5844","Trillium",10,"15-29","11/20/2023",5
"5845","Trillium",10,"30-44","11/20/2023",2
"5846","Trillium",10,"30-44","11/20/2023",1
"5847","Trillium",10,"30-44","11/20/2023",4
"5848","Trillium",10,"45-59","11/20/2023",2
"5849","Trillium",10,"45-59","11/20/2023",2
"5850","Trillium",10,"45-59","11/20/2023",9
"5851","Trillium",11,"00-14","11/20/2023",25
"5852","Trillium",11,"00-14","11/20/2023",1
"5853","Trillium",11,"00-14","11/20/2023",2
"5854","Trillium",11,"00-14","11/20/2023",53
"5855","Trillium",11,"15-29","11/20/2023",2
"5856","Trillium",11,"15-29","11/20/2023",22
"5857","Trillium",11,"15-29","11/20/2023",3
"5858","Trillium",11,"15-29","11/20/2023",29
"5859","Trillium",11,"30-44","11/20/2023",23
"5860","Trillium",11,"30-44","11/20/2023",1
"5861","Trillium",11,"30-44","11/20/2023",4
"5862","Trillium",11,"30-44","11/20/2023",47
"5863","Trillium",11,"45-59","11/20/2023",23
"5864","Trillium",11,"45-59","11/20/2023",1
"5865","Trillium",11,"45-59","11/20/2023",5
"5866","Trillium",11,"45-59","11/20/2023",24
"5867","Trillium",12,"00-14","11/20/2023",38
"5868","Trillium",12,"00-14","11/20/2023",2
"5869","Trillium",12,"00-14","11/20/2023",13
"5870","Trillium",12,"00-14","11/20/2023",45
"5871","Trillium",12,"15-29","11/20/2023",50
"5872","Trillium",12,"15-29","11/20/2023",1
"5873","Trillium",12,"15-29","11/20/2023",7
"5874","Trillium",12,"15-29","11/20/2023",63
"5875","Trillium",12,"30-44","11/20/2023",42
"5876","Trillium",12,"30-44","11/20/2023",2
"5877","Trillium",12,"30-44","11/20/2023",10
"5878","Trillium",12,"30-44","11/20/2023",38
"5879","Trillium",12,"45-59","11/20/2023",42
"5880","Trillium",12,"45-59","11/20/2023",1
"5881","Trillium",12,"45-59","11/20/2023",9
"5882","Trillium",12,"45-59","11/20/2023",22
"5883","Trillium",13,"00-14","11/20/2023",2
"5884","Trillium",13,"00-14","11/20/2023",35
"5885","Trillium",13,"00-14","11/20/2023",2
"5886","Trillium",13,"00-14","11/20/2023",3
"5887","Trillium",13,"00-14","11/20/2023",38
"5888","Trillium",13,"15-29","11/20/2023",47
"5889","Trillium",13,"15-29","11/20/2023",3
"5890","Trillium",13,"15-29","11/20/2023",1
"5891","Trillium",13,"15-29","11/20/2023",49
"5892","Trillium",13,"30-44","11/20/2023",29
"5893","Trillium",13,"30-44","11/20/2023",4
"5894","Trillium",13,"30-44","11/20/2023",16
"5895","Trillium",13,"45-59","11/20/2023",17
"5896","Trillium",13,"45-59","11/20/2023",4
"5897","Trillium",13,"45-59","11/20/2023",8
"5898","Trillium",14,"00-14","11/20/2023",12
"5899","Trillium",14,"00-14","11/20/2023",10
"5900","Trillium",14,"15-29","11/20/2023",19
"5901","Trillium",14,"15-29","11/20/2023",1
"5902","Trillium",14,"15-29","11/20/2023",23
"5903","Trillium",14,"30-44","11/20/2023",22
"5904","Trillium",14,"30-44","11/20/2023",1
"5905","Trillium",14,"30-44","11/20/2023",26
"5906","Trillium",14,"45-59","11/20/2023",17
"5907","Trillium",14,"45-59","11/20/2023",1
"5908","Trillium",14,"45-59","11/20/2023",13
"5909","Trillium",15,"00-14","11/20/2023",2
"5910","Trillium",15,"15-29","11/20/2023",1
"5911","Trillium",8,"00-14","11/21/2023",3
